gene_name,target_type,target_group,target_group_score_normalized,Disease
UGT2B17,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
UGT2B28,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ULK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ULK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ULK3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
USP2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
VKORC1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
VRK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
VRK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
VRK3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
WEE1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
WEE2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
WNK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
WNK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
WNK3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
YES1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ZAP70,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4106157,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2094135,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2095173,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4106143,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038469,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038467,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4523636,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2094128,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL1907602,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4523630,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2094127,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4888443,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3883323,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038474,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4888454,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111455,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL1907601,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885552,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885551,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2095942,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038472,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111448,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296065,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038471,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038468,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2094126,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL1907605,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885554,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4523635,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4523633,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038473,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4523632,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111288,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038475,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296067,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4106169,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111389,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885549,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885550,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4523637,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4523634,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296115,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4106161,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111377,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296066,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4106153,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4106152,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038470,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885548,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3301385,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL1907600,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3301386,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4523631,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL1907588,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4106145,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885508,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038459,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038458,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885595,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2109234,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL1907594,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4888445,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3137285,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3137273,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3137272,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2109233,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038461,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL1907591,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL1907589,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2109237,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2109236,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2109230,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111328,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3883298,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296103,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296102,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3833061,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4888446,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2364169,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885539,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038493,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2095194,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111421,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111463,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2095172,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4523638,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296044,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4106151,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885570,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111392,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2094121,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL1907597,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3430899,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4523640,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4523639,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296046,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111366,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4523641,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296045,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885576,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885572,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885571,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111413,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111370,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111339,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296064,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296057,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885578,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885577,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885575,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885574,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885573,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2095190,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2094130,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2094122,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2094120,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296112,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885590,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038484,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111363,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4106131,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2364170,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3430893,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2095226,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2221347,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3430890,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296114,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3137262,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885569,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038499,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885591,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885613,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2095189,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111367,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL4296106,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3038510,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111432,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2111394,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3831201,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2364701,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885632,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885633,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3885631,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3430883,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3430879,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3430878,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL2095174,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
CHEMBL3137290,PROTEIN COMPLEX,T2 T4,0.39999999999999997,Alzheimer's disease
FPR3,SINGLE PROTEIN,T3,0.2285714285714286,Alzheimer's disease
ABAT,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
AKR1A1,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
GABRG3,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
GRIA1,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
GRIN1,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
GRIN2A,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
LEPR,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
SLC16A10,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
SRR,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
SSTR1,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
SSTR2,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
SSTR3,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
SSTR4,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
SSTR5,SINGLE PROTEIN,T3 T4,0.2714285714285714,Alzheimer's disease
CHEMBL3137281,PROTEIN COMPLEX,T3 T4,0.2714285714285714,Alzheimer's disease
A1BG,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
A1CF,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
A2M,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
A4GALT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AAAS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AACS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AADAT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AANAT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AARS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AARS2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AASDHPPT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AATF,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABCA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABCB10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABCB4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABCB7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABCC8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABCC9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABCD4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABCE1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABCG1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABCG4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABCG5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABCG8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABHD5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABI1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ABI2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACAA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACAA2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACACA,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACACB,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACADL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACADM,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACADS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACAN,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACAP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACAT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACAT2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACBD3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACE2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACER1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACER2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACIN1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACKR1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACLY,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACO1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACO2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACOT11,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACOT12,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACOT2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACOT4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACOT8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACOX2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACOXL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACP5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACSBG1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACSBG2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACSF3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACSL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACSL3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACSL4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACSL6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACSS1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACSS2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACSS3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACTA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACTB,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACTL6A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACTL6B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACTN1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACTN2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACTN4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACTR10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACTR1A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACTR3B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ACVR1C,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADA,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADAM10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADAM17,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADAMTS12,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADAMTS5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADCK3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADCK4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADCY10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADCY2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADCY3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADCY4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADCY5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADCY6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADCY7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADCY8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADCY9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADCYAP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADCYAP1R1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADH1A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADH1B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADH1C,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADH4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADH5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADH6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADH7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADI1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADIPOQ,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADM,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADM2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADRBK1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADRBK2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADSL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADSS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ADSSL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AEBP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AES,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AFF1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AFF4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AFMID,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGAP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGK,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGMAT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGO1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGO2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGPAT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGPAT2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGPAT6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGPAT9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGRN,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGRP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGTRAP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGXT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AGXT2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AHCY,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AHCYL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AHCYL2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AHRR,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AHSA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AHSA2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AHSG,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AHSP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AIFM1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AIFM2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AIFM3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AIM2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AIP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AJUBA,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AK1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AK3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AK4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AK5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AK6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AK7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AK8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AK9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AKAP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
AKAP10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
