symbol	overallAssociationScore	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	targetName
STAR	0.08553350834681248	No data	No data	No data	No data	0.7034806320295676	No data	No data	steroidogenic acute regulatory protein
ABCA2	0.08553005402854554	No data	No data	No data	No data	0.7034522215733076	No data	No data	ATP binding cassette subfamily A member 2
HDAC3	0.08540394639232543	No data	No data	0.06079307976116211	No data	0.6264236844426644	No data	No data	histone deacetylase 3
ATM	0.08533370147334683	No data	No data	No data	No data	0.701837296355091	No data	No data	ATM serine/threonine kinase
KCNJ11	0.08522161144314352	No data	No data	No data	No data	0.7009153984133871	No data	No data	potassium inwardly rectifying channel subfamily J member 11
ARNTL	0.08514469890167396	No data	No data	No data	No data	0.7002828219608391	No data	No data	aryl hydrocarbon receptor nuclear translocator like
BAX	0.0849535284285682	No data	No data	No data	No data	0.6987105174003793	No data	No data	BCL2 associated X, apoptosis regulator
GABRB2	0.0849416955199292	No data	No data	0.13678442946261474	No data	0.05066089980096842	0.018232415604494685	No data	gamma-aminobutyric acid type A receptor subunit beta2
GABRA4	0.084585469080983	No data	No data	0.13678442946261474	No data	No data	0.04704488677142673	No data	gamma-aminobutyric acid type A receptor subunit alpha4
PM20D1	0.0842073200641755	No data	No data	No data	No data	0.6925732369128276	No data	No data	peptidase M20 domain containing 1
NPC1	0.08409482231557826	No data	No data	No data	No data	0.6916479856421301	No data	No data	NPC intracellular cholesterol transporter 1
ITM2B	0.0840130838957254	No data	No data	No data	No data	0.3756467342711435	No data	0.5970640346043133	integral membrane protein 2B
SLC2A3	0.0839236760638382	No data	No data	No data	No data	0.690240372699897	No data	No data	solute carrier family 2 member 3
SYK	0.08379813264624456	No data	No data	No data	No data	0.6892078257546947	No data	No data	spleen associated tyrosine kinase
GABRB1	0.08370811353445406	No data	No data	0.13678442946261474	No data	0.012158615952232422	0.012777392385081424	No data	gamma-aminobutyric acid type A receptor subunit beta1
PPP1R3A	0.08360443472532979	No data	No data	No data	No data	0.6876147338955905	No data	No data	protein phosphatase 1 regulatory subunit 3A
NYAP1	0.08334056633334493	0.13161752613214386	No data	No data	No data	0.1094275435700918	No data	No data	neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1
MME	0.08330783190214854	No data	No data	No data	No data	0.6851752882847866	No data	No data	membrane metalloendopeptidase
MGLL	0.08320194830242522	No data	No data	No data	No data	0.6794719770578731	0.01932983527815963	No data	monoglyceride lipase
DUSP1	0.08319102674489579	No data	No data	No data	No data	0.6798209923897981	0.01757447129389601	No data	dual specificity phosphatase 1
GABRA6	0.0831554673040579	No data	No data	0.13678442946261474	No data	No data	No data	No data	gamma-aminobutyric acid type A receptor subunit alpha6
GABRP	0.0831554673040579	No data	No data	0.13678442946261474	No data	No data	No data	No data	gamma-aminobutyric acid type A receptor subunit pi
GABRE	0.0831554673040579	No data	No data	0.13678442946261474	No data	No data	No data	No data	gamma-aminobutyric acid type A receptor subunit epsilon
RARG	0.0831554673040579	No data	No data	0.13678442946261474	No data	No data	No data	No data	retinoic acid receptor gamma
PTPRJ	0.08297907913090877	0.1337452005169627	No data	No data	No data	No data	0.05498167589045662	No data	protein tyrosine phosphatase receptor type J
GPNMB	0.0828863789634269	No data	No data	No data	No data	0.674339522528723	0.029477901384890027	No data	glycoprotein nmb
MAOA	0.08250712314909948	No data	No data	0.0547137717850459	No data	0.6101975480611468	No data	No data	monoamine oxidase A
PRKN	0.08244790825548372	No data	No data	No data	No data	0.6781027427743171	No data	No data	parkin RBR E3 ubiquitin protein ligase
MSN	0.0824074649508058	No data	No data	No data	No data	0.6638356538677662	0.05573783232201133	No data	moesin
PRDX6	0.08237845552411228	No data	No data	No data	No data	0.6623810112315008	0.060602036784371545	No data	peroxiredoxin 6
SLC1A2	0.0823182728946887	No data	No data	No data	No data	0.6739961339427153	0.012161628828552401	No data	solute carrier family 1 member 2
CCNT2	0.08212935002921579	0.13350278502704938	No data	No data	No data	0.012158615952232422	0.026471359382247477	No data	cyclin T2
CEBPZOS	0.08153268964397913	0.13411508343432635	No data	No data	No data	No data	No data	No data	CEBPZ opposite strand
CXCL1	0.08151939360298703	No data	No data	No data	No data	0.6704660622825198	No data	No data	C-X-C motif chemokine ligand 1
TNFRSF1A	0.08148974959369426	No data	No data	No data	No data	0.664411277280058	0.023243897123347148	No data	TNF receptor superfamily member 1A
ROCK1	0.0813879517379676	No data	No data	No data	No data	0.6693850028466777	No data	No data	Rho associated coiled-coil containing protein kinase 1
SPON1	0.08114633713173548	0.10392612042291467	No data	No data	No data	0.5301104860377621	0.06641710089070889	No data	spondin 1
FCGR2B	0.08113143225746036	No data	No data	No data	No data	0.6672752275111048	No data	No data	Fc gamma receptor IIb
RGS2	0.08106791922652042	No data	No data	No data	No data	0.6607245212942101	0.024113342604482637	No data	regulator of G protein signaling 2
TP73	0.08097391955071072	No data	No data	No data	No data	0.6659797453002307	No data	No data	tumor protein p73
STIM2	0.08094286630608141	No data	No data	No data	No data	0.6657243441530006	No data	No data	stromal interaction molecule 2
DISC1	0.08092139977905523	No data	No data	No data	No data	0.09105086247115225	No data	0.6427850745005224	DISC1 scaffold protein
SUMO1	0.08090184348528763	No data	No data	No data	No data	0.665386947026922	No data	No data	small ubiquitin like modifier 1
GSK3A	0.08087130390372008	No data	No data	0.12158615952232422	No data	0.22881989180693418	No data	No data	glycogen synthase kinase 3 alpha
SERPINE1	0.08086357176509013	No data	No data	0.07599134970145263	No data	0.5671886716927498	0.026048860552657104	No data	serpin family E member 1
TMEM59	0.08076940612704182	No data	No data	No data	No data	0.6642977000372472	No data	No data	transmembrane protein 59
BMP4	0.08071046879543486	No data	No data	No data	No data	0.6638129628612519	No data	No data	bone morphogenetic protein 4
TNFRSF21	0.08064878475678926	No data	No data	No data	No data	0.6633056350626937	No data	No data	TNF receptor superfamily member 21
ID1	0.08042961850629836	No data	No data	No data	No data	0.6615030758622721	No data	No data	inhibitor of DNA binding 1, HLH protein
APOA4	0.08034804084699887	No data	No data	No data	No data	0.6608321305867574	No data	No data	apolipoprotein A4
AIFM1	0.08033825186150208	No data	No data	No data	No data	0.6607516198975865	No data	No data	apoptosis inducing factor mitochondria associated 1
PARK7	0.08023382174670801	No data	No data	No data	No data	0.6455840900613274	0.05723452716236179	No data	Parkinsonism associated deglycase
CYP27C1	0.08020902397554532	0.131329823122181	No data	No data	No data	0.012158615952232422	No data	No data	cytochrome P450 family 27 subfamily C member 1
APOC4	0.07996387347747143	0.12828375889493665	No data	No data	No data	0.0650148214112428	No data	No data	apolipoprotein C4
CISD2	0.07995167294164102	No data	No data	No data	No data	0.646223683074513	0.04539388791159408	No data	CDGSH iron sulfur domain 2
NTN1	0.07990865061779243	No data	No data	No data	No data	0.6572183127728491	No data	No data	netrin 1
METTL3	0.0798812943082659	No data	No data	No data	No data	0.6492655790850075	0.03091095371293306	No data	methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit
IL1A	0.07972475370984887	No data	No data	No data	No data	0.6557058305243266	No data	No data	interleukin 1 alpha
NFKB1	0.07967596932979261	No data	No data	No data	No data	0.6553045975201104	No data	No data	nuclear factor kappa B subunit 1
NEUROD6	0.079502102890971	No data	No data	No data	No data	0.647877747093349	0.02398745991417421	No data	neuronal differentiation 6
CALML5	0.07950185527441775	No data	No data	No data	No data	0.6538725755197535	No data	No data	calmodulin like 5
EDN1	0.07943165289279734	No data	No data	No data	No data	0.6532951875843487	No data	No data	endothelin 1
GGA3	0.07921780719881528	No data	No data	No data	No data	0.623793519500599	0.11097147376232552	No data	golgi associated, gamma adaptin ear containing, ARF binding protein 3
CNTN2	0.07912900010598155	No data	No data	No data	No data	0.650805983319613	No data	No data	contactin 2
RYR1	0.07904654523869857	No data	No data	No data	No data	0.6501278233414798	No data	No data	ryanodine receptor 1
LYZ	0.07899309455434195	No data	No data	No data	No data	0.6496882117560278	No data	No data	lysozyme
APBB1	0.07892940827417624	No data	No data	No data	No data	0.25916374830791233	No data	0.5843734792041708	amyloid beta precursor protein binding family B member 1
ADH1B	0.0787975048509008	No data	No data	No data	No data	0.6480795607038886	No data	No data	alcohol dehydrogenase 1B (class I), beta polypeptide
C17orf107	0.07875282493923749	0.12954241707877587	No data	No data	No data	No data	No data	No data	chromosome 17 open reading frame 107
GNPNAT1	0.07866674238077584	0.1294008178066221	No data	No data	No data	No data	No data	No data	glucosamine-phosphate N-acetyltransferase 1
RBM45	0.07860758187002115	No data	No data	No data	No data	0.6465175162933586	No data	No data	RNA binding motif protein 45
OCIAD1	0.07857678354879741	No data	No data	No data	No data	0.6462642117943538	No data	No data	OCIA domain containing 1
SLC25A27	0.07854974132454376	No data	No data	No data	No data	0.6438717210786391	0.00868031475291237	No data	solute carrier family 25 member 27
GMFB	0.07847616312872324	No data	No data	No data	No data	0.6454366470413466	No data	No data	glia maturation factor beta
IGFBP2	0.07846351650953155	No data	No data	No data	No data	0.6453326333999801	No data	No data	insulin like growth factor binding protein 2
GRB2	0.07844361036916035	No data	No data	No data	No data	0.6451689129531019	No data	No data	growth factor receptor bound protein 2
ZCWPW1	0.0783555157936452	0.12082921679648938	No data	No data	No data	0.16119313813405894	No data	No data	zinc finger CW-type and PWWP domain containing 1
TNFSF10	0.0783345613879421	No data	No data	No data	No data	0.6442720264847187	No data	No data	TNF superfamily member 10
PHB1	0.07832894667999517	No data	No data	No data	No data	0.644225847643566	No data	No data	prohibitin 1
KDM1A	0.0783235231888587	No data	No data	No data	No data	0.6346138935367911	0.038269391805160424	No data	lysine demethylase 1A
DDX39B	0.07826439451969197	No data	No data	No data	No data	0.6360898144176594	0.030420464862567387	No data	DExD-box helicase 39B
CFL2	0.07826242775529867	No data	No data	No data	No data	0.6321754155597046	0.04601335673269626	No data	cofilin 2
FOXQ1	0.0782560107461317	No data	No data	No data	No data	0.6389775651631302	0.018593648462669025	No data	forkhead box Q1
CXCR2	0.07820414258480302	No data	No data	No data	No data	0.643199381344421	No data	No data	C-X-C motif chemokine receptor 2
IL4	0.07800230818207722	No data	No data	No data	No data	0.6415393700115625	No data	No data	interleukin 4
KNG1	0.07797414102356702	No data	No data	No data	No data	0.6413077058269147	No data	No data	kininogen 1
FGF21	0.07796482869900918	No data	No data	No data	No data	0.6412311154929949	No data	No data	fibroblast growth factor 21
MFSD2A	0.07788719656585485	No data	No data	No data	No data	0.6405926206720438	No data	No data	major facilitator superfamily domain containing 2A
GRK5	0.07778864367617991	No data	No data	No data	No data	0.6397820605716005	No data	No data	G protein-coupled receptor kinase 5
RAB10	0.07767803824413139	No data	No data	No data	No data	0.6388723728860689	No data	No data	RAB10, member RAS oncogene family
ANXA1	0.07764673846770588	No data	No data	No data	No data	0.6327463529411437	0.02347436466908357	No data	annexin A1
UCP2	0.07762323069569368	No data	No data	No data	No data	0.6384216016087046	No data	No data	uncoupling protein 2
HEBP1	0.07757070505548908	No data	No data	No data	No data	0.6379895981601956	No data	No data	heme binding protein 1
QPCT	0.077522140280986	0.11575301596087267	No data	No data	No data	0.2353003660956574	No data	No data	glutaminyl-peptide cyclotransferase
CASR	0.0774945366241695	No data	No data	No data	No data	0.6373631417311183	No data	No data	calcium sensing receptor
FTMT	0.07732541637273709	No data	No data	No data	No data	0.635972191872213	No data	No data	ferritin mitochondrial
SPHK2	0.07724915711367203	No data	No data	No data	No data	0.6353449884194134	No data	No data	sphingosine kinase 2
S100A7	0.07707104105342615	No data	No data	No data	No data	0.6338800514484156	No data	No data	S100 calcium binding protein A7
ESM1	0.07693420641686544	No data	No data	No data	No data	0.6327546385140957	No data	No data	endothelial cell specific molecule 1
CD38	0.0769098157785943	No data	No data	0.12158615952232422	No data	0.09849294865191448	No data	No data	CD38 molecule
POU4F3	0.07690202515005105	0.1264979919625329	No data	No data	No data	No data	No data	No data	POU class 4 homeobox 3
SPARC	0.07676378903942747	No data	No data	No data	No data	0.6313530202862687	No data	No data	secreted protein acidic and cysteine rich
PMCH	0.07674327614697646	No data	No data	No data	No data	0.6311843095338968	No data	No data	pro-melanin concentrating hormone
ITGAM	0.07663676645212558	No data	No data	No data	No data	0.6303083077318059	No data	No data	integrin subunit alpha M
RYR3	0.07659653172626765	No data	No data	No data	No data	0.1665316426861695	0.054204920582293356	0.5823217127622315	ryanodine receptor 3
CDKN1A	0.07649154301345035	No data	No data	No data	No data	0.629113900085033	No data	No data	cyclin dependent kinase inhibitor 1A
PPP1R1B	0.07645761205677733	No data	No data	No data	No data	0.6288348308488112	No data	No data	protein phosphatase 1 regulatory inhibitor subunit 1B
AHR	0.07618692391216374	No data	No data	No data	No data	0.6266085236303167	No data	No data	aryl hydrocarbon receptor
ARHGAP45	0.07616760549437915	0.12187031665914969	No data	No data	No data	0.06839221473130737	No data	No data	Rho GTPase activating protein 45
