"accession","pref_name","standar_type","chembl_id_ligand","standard_inchi","standard_inchi_key","canonical_smiles (Canonical)","Activity_type"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700979","InChI=1S/C29H29N5O2/c1-33-14-12-21-10-11-26(17-24(21)19-33)31-28(35)23-7-3-6-22(16-23)27-9-4-13-34(27)29(36)32-25-8-2-5-20(15-25)18-30/h2-3,5-8,10-11,15-17,27H,4,9,12-14,19H2,1H3,(H,31,35)(H,32,36)/t27-/m1/s1","ZRHWOFZTNBHRBL-HHHXNRCGSA-N","CN1CCc2ccc(NC(=O)c3cccc([C@H]4CCCN4C(=O)Nc4cccc(C#N)c4)c3)cc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3704371","InChI=1S/C27H28N6O2S/c1-32-14-12-22-24(17-32)36-26(30-22)31-25(34)20-6-4-5-19(15-20)23-7-2-3-13-33(23)27(35)29-21-10-8-18(16-28)9-11-21/h4-6,8-11,15,23H,2-3,7,12-14,17H2,1H3,(H,29,35)(H,30,31,34)","OWROBIRVEFXYNI-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(C4CCCCN4C(=O)Nc4ccc(C#N)cc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700955","InChI=1S/C26H28N6O3S/c1-31-13-11-20-22(15-31)36-25(29-20)30-24(34)18-5-2-4-17(14-18)21-6-3-12-32(21)26(35)28-19-9-7-16(8-10-19)23(27)33/h2,4-5,7-10,14,21H,3,6,11-13,15H2,1H3,(H2,27,33)(H,28,35)(H,29,30,34)","QPRQAMJAZOKYBP-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(C4CCCN4C(=O)Nc4ccc(C(N)=O)cc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700945","InChI=1S/C26H26N6O2S/c1-31-12-10-21-23(16-31)35-25(29-21)30-24(33)19-7-3-6-18(14-19)22-9-4-11-32(22)26(34)28-20-8-2-5-17(13-20)15-27/h2-3,5-8,13-14,22H,4,9-12,16H2,1H3,(H,28,34)(H,29,30,33)","WSCPCHMPNPSKDY-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(C4CCCN4C(=O)Nc4cccc(C#N)c4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680743","InChI=1S/C25H24N6O2S/c1-30-10-9-20-22(15-30)34-24(28-20)29-23(32)17-5-2-4-16(12-17)14-27-25(33)31-11-8-19-18(13-26)6-3-7-21(19)31/h2-7,12H,8-11,14-15H2,1H3,(H,27,33)(H,28,29,32)","SQWLYVFWIRQELU-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)N4CCc5c(C#N)cccc54)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680736","InChI=1S/C24H23N7O2S/c1-31-10-7-18-21(14-31)34-24(27-18)28-22(32)17-4-2-3-15(11-17)13-26-23(33)20-12-19(29-30-20)16-5-8-25-9-6-16/h2-6,8-9,11-12H,7,10,13-14H2,1H3,(H,26,33)(H,29,30)(H,27,28,32)","ZUSAJKCKISGOAH-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4cc(-c5ccncc5)n[nH]4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680763","InChI=1S/C26H24N6O2S/c1-31-9-8-20-23(15-31)35-26(29-20)30-24(33)18-5-3-4-17(11-18)14-28-25(34)22-12-19-10-16(13-27)6-7-21(19)32(22)2/h3-7,10-12H,8-9,14-15H2,1-2H3,(H,28,34)(H,29,30,33)","RXDSUWFOWGSNNV-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4cc5cc(C#N)ccc5n4C)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680754","InChI=1S/C25H23N5O2S2/c1-30-11-9-19-22(15-30)34-25(28-19)29-23(31)17-5-2-4-16(12-17)13-27-24(32)21-8-7-20(33-21)18-6-3-10-26-14-18/h2-8,10,12,14H,9,11,13,15H2,1H3,(H,27,32)(H,28,29,31)","DTVKAWOSNDOAOP-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4ccc(-c5cccnc5)s4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680728","InChI=1S/C27H25N5O2S/c1-32-14-11-23-24(17-32)35-27(30-23)31-26(34)22-4-2-3-18(15-22)16-29-25(33)21-7-5-19(6-8-21)20-9-12-28-13-10-20/h2-10,12-13,15H,11,14,16-17H2,1H3,(H,29,33)(H,30,31,34)","BYSSCYBLIXTBMA-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4ccc(-c5ccncc5)cc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680755","InChI=1S/C25H23N5O2S2/c1-30-12-9-19-22(15-30)34-25(28-19)29-23(31)18-4-2-3-16(13-18)14-27-24(32)21-6-5-20(33-21)17-7-10-26-11-8-17/h2-8,10-11,13H,9,12,14-15H2,1H3,(H,27,32)(H,28,29,31)","KMUVLUVUPGWIHJ-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4ccc(-c5ccncc5)s4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680760","InChI=1S/C23H22N6O2S2/c1-29-8-7-17-20(13-29)33-23(27-17)28-21(30)15-4-2-3-14(9-15)10-24-22(31)19-6-5-18(32-19)16-11-25-26-12-16/h2-6,9,11-12H,7-8,10,13H2,1H3,(H,24,31)(H,25,26)(H,27,28,30)","UOMWJXFLQYIMLU-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4ccc(-c5cn[nH]c5)s4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680698","InChI=1S/C25H23N5O3S/c1-30-10-9-20-22(14-30)34-25(28-20)29-24(32)19-4-2-3-16(11-19)12-27-23(31)18-7-5-17(6-8-18)21-13-26-15-33-21/h2-8,11,13,15H,9-10,12,14H2,1H3,(H,27,31)(H,28,29,32)","KADIOIVPIJUXAZ-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4ccc(-c5cnco5)cc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680756","InChI=1S/C23H21N5O3S2/c1-28-8-7-16-20(12-28)33-23(26-16)27-21(29)15-4-2-3-14(9-15)10-25-22(30)19-6-5-18(32-19)17-11-24-13-31-17/h2-6,9,11,13H,7-8,10,12H2,1H3,(H,25,30)(H,26,27,29)","GQZZYEMVLLBGMM-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4ccc(-c5cnco5)s4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680694","InChI=1S/C25H24N6O2S/c1-30-11-9-21-22(15-30)34-25(28-21)29-24(33)19-4-2-3-17(13-19)14-27-23(32)18-5-7-20(8-6-18)31-12-10-26-16-31/h2-8,10,12-13,16H,9,11,14-15H2,1H3,(H,27,32)(H,28,29,33)","XODTUOFSQQUPEZ-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4ccc(-n5ccnc5)cc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680701","InChI=1S/C26H24N4O3S/c1-30-10-9-22-23(15-30)34-26(28-22)29-25(33)19-4-2-3-16(11-19)14-27-24(32)20-6-5-18-13-21(31)8-7-17(18)12-20/h2-8,11-13,31H,9-10,14-15H2,1H3,(H,27,32)(H,28,29,33)","MWAGZSLXQWNPKD-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4ccc5cc(O)ccc5c4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3639795","InChI=1S/C27H25N5O2S/c1-32-12-10-23-24(17-32)35-27(30-23)31-26(34)20-7-2-5-18(13-20)15-29-25(33)21-8-3-6-19(14-21)22-9-4-11-28-16-22/h2-9,11,13-14,16H,10,12,15,17H2,1H3,(H,29,33)(H,30,31,34)","RFKLFDDYWINTRI-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4cccc(-c5cccnc5)c4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680696","InChI=1S/C25H24N6O2S/c1-31-9-8-21-22(15-31)34-25(29-21)30-24(33)18-6-2-4-16(10-18)12-26-23(32)19-7-3-5-17(11-19)20-13-27-28-14-20/h2-7,10-11,13-14H,8-9,12,15H2,1H3,(H,26,32)(H,27,28)(H,29,30,33)","PBOUYPSRCDBXNA-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4cccc(-c5cn[nH]c5)c4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680806","InChI=1S/C24H23N7O3S/c1-30-8-7-17-19(13-30)35-24(28-17)29-22(33)15-4-2-3-14(9-15)10-26-23(34)18-12-31-11-16(21(25)32)5-6-20(31)27-18/h2-6,9,11-12H,7-8,10,13H2,1H3,(H2,25,32)(H,26,34)(H,28,29,33)","PHSLBQWDVNSASJ-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4cn5cc(C(N)=O)ccc5n4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680732","InChI=1S/C24H21N7O2S/c1-30-7-6-18-20(14-30)34-24(28-18)29-22(32)17-4-2-3-16(9-17)12-26-23(33)19-13-31-8-5-15(11-25)10-21(31)27-19/h2-5,8-10,13H,6-7,12,14H2,1H3,(H,26,33)(H,28,29,32)","NWCJRKMJVCVAMW-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4cn5ccc(C#N)cc5n4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680699","InChI=1S/C24H22N6O2S2/c1-30-9-7-18-20(13-30)34-24(28-18)29-21(31)16-5-2-4-15(10-16)11-26-22(32)19-14-33-23(27-19)17-6-3-8-25-12-17/h2-6,8,10,12,14H,7,9,11,13H2,1H3,(H,26,32)(H,28,29,31)","IKBXEMQQZLGJIW-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4csc(-c5cccnc5)n4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680703","InChI=1S/C24H22N6O2S2/c1-30-10-7-18-20(13-30)34-24(28-18)29-21(31)17-4-2-3-15(11-17)12-26-22(32)19-14-33-23(27-19)16-5-8-25-9-6-16/h2-6,8-9,11,14H,7,10,12-13H2,1H3,(H,26,32)(H,28,29,31)","LPTGKWNJQFOJDX-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4csc(-c5ccncc5)n4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3680721","InChI=1S/C26H24N10O3S/c1-35-11-10-18-19(14-35)40-26(29-18)30-24(37)17-9-5-6-15(12-17)13-28-25(38)20-21(16-7-3-2-4-8-16)36(34-31-20)23-22(27)32-39-33-23/h2-9,12H,10-11,13-14H2,1H3,(H2,27,32)(H,28,38)(H,29,30,37)","RAUMKECENUNFIM-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(CNC(=O)c4nnn(-c5nonc5N)c4-c4ccccc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700905","InChI=1S/C26H26N6O2S/c1-31-13-11-21-23(16-31)35-26(29-21)30-24(33)18-4-2-5-20(14-18)32-12-3-6-22(32)25(34)28-19-9-7-17(15-27)8-10-19/h2,4-5,7-10,14,22H,3,6,11-13,16H2,1H3,(H,28,34)(H,29,30,33)/t22-/m1/s1","DDZHASDDTWOXPG-JOCHJYFZSA-N","CN1CCc2nc(NC(=O)c3cccc(N4CCC[C@@H]4C(=O)Nc4ccc(C#N)cc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700902","InChI=1S/C23H21N5O3S/c1-28-10-9-19-20(13-28)32-23(26-19)27-22(30)16-3-2-4-18(11-16)31-14-21(29)25-17-7-5-15(12-24)6-8-17/h2-8,11H,9-10,13-14H2,1H3,(H,25,29)(H,26,27,30)","SFAAIFJUUQYOAZ-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(OCC(=O)Nc4ccc(C#N)cc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700920","InChI=1S/C23H22N6O3S/c1-29-8-7-19-20(12-29)33-23(26-19)27-22(31)14-3-2-4-17(10-14)32-13-21(30)25-16-5-6-18-15(9-16)11-24-28-18/h2-6,9-11H,7-8,12-13H2,1H3,(H,24,28)(H,25,30)(H,26,27,31)","UTPIVBNPUFAUFL-UHFFFAOYSA-N","CN1CCc2nc(NC(=O)c3cccc(OCC(=O)Nc4ccc5[nH]ncc5c4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3704396","InChI=1S/C26H26N6O2S/c1-32-11-10-21-22(15-32)35-26(29-21)31-24(33)19-6-3-5-18(13-19)23(17-8-9-17)30-25(34)28-20-7-2-4-16(12-20)14-27/h2-7,12-13,17,23H,8-11,15H2,1H3,(H2,28,30,34)(H,29,31,33)/t23-/m1/s1","ULQZBFXQSMRSSN-HSZRJFAPSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H](NC(=O)Nc4cccc(C#N)c4)C4CC4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700936","InChI=1S/C28H28N6O2S/c1-32-13-11-22-25(17-32)37-27(30-22)31-26(35)19-6-2-5-18(15-19)23-9-4-12-33(23)28(36)34-14-10-21-20(16-29)7-3-8-24(21)34/h2-3,5-8,15,23H,4,9-14,17H2,1H3,(H,30,31,35)/t23-/m1/s1","MVSHHURBDJILJE-HSZRJFAPSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)N4CCc5c(C#N)cccc54)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700933","InChI=1S/C26H26N6O2S/c1-31-13-11-21-23(16-31)35-25(29-21)30-24(33)19-5-2-4-18(14-19)22-6-3-12-32(22)26(34)28-20-9-7-17(15-27)8-10-20/h2,4-5,7-10,14,22H,3,6,11-13,16H2,1H3,(H,28,34)(H,29,30,33)/t22-/m1/s1","UOHQIGUFXWZFIW-JOCHJYFZSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)Nc4ccc(C#N)cc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700937","InChI=1S/C26H28N6O3S/c1-31-13-11-20-22(15-31)36-25(29-20)30-24(34)18-5-2-4-17(14-18)21-6-3-12-32(21)26(35)28-19-9-7-16(8-10-19)23(27)33/h2,4-5,7-10,14,21H,3,6,11-13,15H2,1H3,(H2,27,33)(H,28,35)(H,29,30,34)/t21-/m1/s1","QPRQAMJAZOKYBP-OAQYLSRUSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)Nc4ccc(C(N)=O)cc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700973","InChI=1S/C26H26N6O2S/c1-31-12-10-21-23(16-31)35-25(29-21)30-24(33)19-7-3-6-18(14-19)22-9-4-11-32(22)26(34)28-20-8-2-5-17(13-20)15-27/h2-3,5-8,13-14,22H,4,9-12,16H2,1H3,(H,28,34)(H,29,30,33)/t22-/m1/s1","WSCPCHMPNPSKDY-JOCHJYFZSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)Nc4cccc(C#N)c4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700950","InChI=1S/C27H27N7O2S/c1-33-13-9-20-24(16-33)37-27(29-20)30-25(35)19-5-2-4-18(14-19)23-6-3-12-34(23)26(36)22-15-21(31-32-22)17-7-10-28-11-8-17/h2,4-5,7-8,10-11,14-15,23H,3,6,9,12-13,16H2,1H3,(H,31,32)(H,29,30,35)/t23-/m1/s1","MLNINETYZUYIPQ-HSZRJFAPSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4cc(-c5ccncc5)[nH]n4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700922","InChI=1S/C30H29N5O2S/c1-34-17-13-25-27(19-34)38-30(32-25)33-28(36)24-5-2-4-23(18-24)26-6-3-16-35(26)29(37)22-9-7-20(8-10-22)21-11-14-31-15-12-21/h2,4-5,7-12,14-15,18,26H,3,6,13,16-17,19H2,1H3,(H,32,33,36)/t26-/m1/s1","KWYZQHDRRWRLML-AREMUKBSSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4ccc(-c5ccncc5)cc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700953","InChI=1S/C28H27N5O3S/c1-32-13-11-22-25(16-32)37-28(30-22)31-26(34)21-5-2-4-20(14-21)23-6-3-12-33(23)27(35)19-9-7-18(8-10-19)24-15-29-17-36-24/h2,4-5,7-10,14-15,17,23H,3,6,11-13,16H2,1H3,(H,30,31,34)/t23-/m1/s1","QIRZCMIKRKUWGR-HSZRJFAPSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4ccc(-c5cnco5)cc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700952","InChI=1S/C28H28N6O2S/c1-32-14-11-23-25(17-32)37-28(30-23)31-26(35)21-5-2-4-20(16-21)24-6-3-13-34(24)27(36)19-7-9-22(10-8-19)33-15-12-29-18-33/h2,4-5,7-10,12,15-16,18,24H,3,6,11,13-14,17H2,1H3,(H,30,31,35)/t24-/m1/s1","MZXWCBSZRZEHQT-XMMPIXPASA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4ccc(-n5ccnc5)cc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700960","InChI=1S/C28H27N5O3S/c1-32-13-11-22-24(16-32)37-28(30-22)31-26(35)19-5-2-4-18(15-19)23-6-3-12-33(23)27(36)20-7-9-21-17(14-20)8-10-25(34)29-21/h2,4-5,7-10,14-15,23H,3,6,11-13,16H2,1H3,(H,29,34)(H,30,31,35)/t23-/m1/s1","YGHUZUOUJGFWDB-HSZRJFAPSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4ccc5[nH]c(=O)ccc5c4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700935","InChI=1S/C29H28N4O3S/c1-32-13-11-24-26(17-32)37-29(30-24)31-27(35)21-5-2-4-20(15-21)25-6-3-12-33(25)28(36)22-8-7-19-16-23(34)10-9-18(19)14-22/h2,4-5,7-10,14-16,25,34H,3,6,11-13,17H2,1H3,(H,30,31,35)/t25-/m1/s1","PQOQZJVAYFBTGQ-RUZDIDTESA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4ccc5cc(O)ccc5c4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700956","InChI=1S/C28H28N6O2S/c1-33-12-10-23-25(17-33)37-28(31-23)32-26(35)20-7-3-6-19(14-20)24-9-4-11-34(24)27(36)21-8-2-5-18(13-21)22-15-29-30-16-22/h2-3,5-8,13-16,24H,4,9-12,17H2,1H3,(H,29,30)(H,31,32,35)/t24-/m1/s1","RWTHPGAMHMHRLU-XMMPIXPASA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4cccc(-c5cn[nH]c5)c4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3704392","InChI=1S/C27H25N7O2S/c1-32-11-9-20-23(16-32)37-27(30-20)31-25(35)19-5-2-4-18(12-19)22-6-3-10-34(22)26(36)21-15-33-14-17(13-28)7-8-24(33)29-21/h2,4-5,7-8,12,14-15,22H,3,6,9-11,16H2,1H3,(H,30,31,35)/t22-/m1/s1","YESZDZRTQGEHAW-JOCHJYFZSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4cn5cc(C#N)ccc5n4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700954","InChI=1S/C27H27N7O3S/c1-32-11-9-19-22(15-32)38-27(30-19)31-25(36)17-5-2-4-16(12-17)21-6-3-10-34(21)26(37)20-14-33-13-18(24(28)35)7-8-23(33)29-20/h2,4-5,7-8,12-14,21H,3,6,9-11,15H2,1H3,(H2,28,35)(H,30,31,36)/t21-/m1/s1","ISODQVKLZILGBD-OAQYLSRUSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4cn5cc(C(N)=O)ccc5n4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3704390","InChI=1S/C27H25N7O2S/c1-32-10-8-20-23(16-32)37-27(30-20)31-25(35)19-5-2-4-18(13-19)22-6-3-9-34(22)26(36)21-15-33-11-7-17(14-28)12-24(33)29-21/h2,4-5,7,11-13,15,22H,3,6,8-10,16H2,1H3,(H,30,31,35)/t22-/m1/s1","JFLRXHPSPWGTNG-JOCHJYFZSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4cn5ccc(C#N)cc5n4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700944","InChI=1S/C27H26N6O2S2/c1-32-12-9-20-23(15-32)37-27(30-20)31-24(34)18-6-2-5-17(13-18)22-8-4-11-33(22)26(35)21-16-36-25(29-21)19-7-3-10-28-14-19/h2-3,5-7,10,13-14,16,22H,4,8-9,11-12,15H2,1H3,(H,30,31,34)/t22-/m1/s1","PMZVZOSOGDHRCQ-JOCHJYFZSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4csc(-c5cccnc5)n4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700948","InChI=1S/C27H26N6O2S2/c1-32-13-9-20-23(15-32)37-27(30-20)31-24(34)19-5-2-4-18(14-19)22-6-3-12-33(22)26(35)21-16-36-25(29-21)17-7-10-28-11-8-17/h2,4-5,7-8,10-11,14,16,22H,3,6,9,12-13,15H2,1H3,(H,30,31,34)/t22-/m1/s1","BZGRGOMOHVCQJI-JOCHJYFZSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4csc(-c5ccncc5)n4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700923","InChI=1S/C29H28N10O3S/c1-37-14-12-20-22(16-37)43-29(31-20)32-27(40)19-10-5-9-18(15-19)21-11-6-13-38(21)28(41)23-24(17-7-3-2-4-8-17)39(36-33-23)26-25(30)34-42-35-26/h2-5,7-10,15,21H,6,11-14,16H2,1H3,(H2,30,34)(H,31,32,40)/t21-/m1/s1","PAROORWLJACPDE-OAQYLSRUSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4nnn(-c5nonc5N)c4-c4ccccc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3700913","InChI=1S/C26H26N6O2S/c1-32-10-9-22-23(15-32)35-26(30-22)31-24(33)18-4-2-3-17(11-18)20-13-28-14-21(20)25(34)29-19-7-5-16(12-27)6-8-19/h2-8,11,20-21,28H,9-10,13-15H2,1H3,(H,29,34)(H,30,31,33)/t20-,21+/m1/s1","XESJDOUHRZYPKD-RTWAWAEBSA-N","CN1CCc2nc(NC(=O)c3cccc([C@H]4CNC[C@@H]4C(=O)Nc4ccc(C#N)cc4)c3)sc2C1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4109757","InChI=1S/C21H22N4O2/c1-14-10-16(8-9-18(14)17-12-23-24-13-17)21(27)25-19(11-20(26)22-2)15-6-4-3-5-7-15/h3-10,12-13,19H,11H2,1-2H3,(H,22,26)(H,23,24)(H,25,27)/t19-/m1/s1","ZZOUOZQSRJYAMC-LJQANCHMSA-N","CNC(=O)C[C@@H](NC(=O)c1ccc(-c2cn[nH]c2)c(C)c1)c1ccccc1","Active"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL2005509","InChI=1S/C19H22ClN7O/c1-21-19(28)25-12-6-4-11(5-7-12)24-18-26-15(9-16(20)27-18)14-10-23-17-13(14)3-2-8-22-17/h2-3,8-12H,4-7H2,1H3,(H,22,23)(H2,21,25,28)(H,24,26,27)","ZGGIYFOLDBTZIL-UHFFFAOYSA-N","CNC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3958305","InChI=1S/C20H20N4O3/c1-21-19(25)14-5-3-4-13(8-14)10-22-20(26)15-6-7-17(18(9-15)27-2)16-11-23-24-12-16/h3-9,11-12H,10H2,1-2H3,(H,21,25)(H,22,26)(H,23,24)","YAIFMBBJHJRLEF-UHFFFAOYSA-N","CNC(=O)c1cccc(CNC(=O)c2ccc(-c3cn[nH]c3)c(OC)c2)c1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4746567","InChI=1S/C22H19N3O3/c1-23-21(26)15-4-2-3-14(9-15)11-25-22(27)16-5-6-18-17(10-16)13-28-20-12-24-8-7-19(18)20/h2-10,12H,11,13H2,1H3,(H,23,26)(H,25,27)","UYQVTFFVWVLMAA-UHFFFAOYSA-N","CNC(=O)c1cccc(CNC(=O)c2ccc3c(c2)COc2cnccc2-3)c1","Active"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL1084892","InChI=1S/C18H16ClN3O2/c1-20-16(11-5-3-2-4-6-11)18(24)22-15-9-12-7-8-21-17(23)13(12)10-14(15)19/h2-10,16,20H,1H3,(H,21,23)(H,22,24)","SAGGCAPQVJYEGE-UHFFFAOYSA-N","CNC(C(=O)Nc1cc2cc[nH]c(=O)c2cc1Cl)c1ccccc1","Active"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1980995","InChI=1S/C28H26N4O3/c1-28-26(34-3)17(29-2)12-20(35-28)31-18-10-6-4-8-14(18)22-23-16(13-30-27(23)33)21-15-9-5-7-11-19(15)32(28)25(21)24(22)31/h4-11,17,20,26,29H,12-13H2,1-3H3,(H,30,33)","HKSZLNNOFSGOKW-UHFFFAOYSA-N","CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4","Active"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1996980","InChI=1S/C20H24ClN7O/c1-22-11-18(29)25-12-4-6-13(7-5-12)26-20-27-16(9-17(21)28-20)15-10-24-19-14(15)3-2-8-23-19/h2-3,8-10,12-13,22H,4-7,11H2,1H3,(H,23,24)(H,25,29)(H,26,27,28)","BGYVWFZMYBWCNY-UHFFFAOYSA-N","CNCC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1","Active"
